produkt_id,produkt,wariant_id,pozycja,szerokosc_od_mm,szerokosc_do_mm,wysokosc_od_mm,wysokosc_do_mm,minimalna_glebokosc_mm,wykonczenie,cena_brutto_pln,zrodlo_selly
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1187,42,411,495,626,830,,After Dark V3555,857,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1188,43,411,495,831,1050,,Boxcar Blonde V3610,1041,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1189,44,411,495,831,1050,,Casa Blanca V3552,1041,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1190,45,411,495,831,1050,,After Dark V3555,1041,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1191,46,496,620,300,420,,Boxcar Blonde V3610,640,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1192,47,496,620,300,420,,Casa Blanca V3552,640,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1193,48,496,620,300,420,,After Dark V3555,640,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1194,49,496,620,421,500,,Boxcar Blonde V3610,690,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1195,50,496,620,421,500,,Casa Blanca V3552,690,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1196,51,496,620,421,500,,After Dark V3555,690,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1197,52,496,620,501,625,,Boxcar Blonde V3610,740,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1198,53,496,620,501,625,,Casa Blanca V3552,740,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1199,54,496,620,501,625,,After Dark V3555,740,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1200,55,496,620,626,830,,Boxcar Blonde V3610,906,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1201,56,496,620,626,830,,Casa Blanca V3552,906,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1202,57,496,620,626,830,,After Dark V3555,906,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1203,58,496,620,831,1050,,Boxcar Blonde V3610,1159,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1204,59,496,620,831,1050,,Casa Blanca V3552,1159,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1205,60,496,620,831,1050,,After Dark V3555,1159,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1206,61,621,825,300,420,,Boxcar Blonde V3610,751,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1207,62,621,825,300,420,,Casa Blanca V3552,751,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1208,63,621,825,300,420,,After Dark V3555,751,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1209,64,621,825,421,500,,Boxcar Blonde V3610,801,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1210,65,621,825,421,500,,Casa Blanca V3552,801,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1211,66,621,825,421,500,,After Dark V3555,801,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1212,67,621,825,501,625,,Boxcar Blonde V3610,876,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1213,68,621,825,501,625,,Casa Blanca V3552,876,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1214,69,621,825,501,625,,After Dark V3555,876,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1215,70,621,825,626,830,,Boxcar Blonde V3610,1092,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1216,71,621,825,626,830,,Casa Blanca V3552,1092,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1217,72,621,825,626,830,,After Dark V3555,1092,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1218,73,621,825,831,1050,,Boxcar Blonde V3610,1370,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1219,74,621,825,831,1050,,Casa Blanca V3552,1370,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1220,75,621,825,831,1050,,After Dark V3555,1370,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1221,76,826,1200,300,420,,Boxcar Blonde V3610,930,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1222,77,826,1200,300,420,,Casa Blanca V3552,930,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
9291,Roleta meblowa NOBLE MATT pionowa na wymiar zawijana na plecy szafki z systemem C6 TOP - DOCINAMY NA WYMIAR,1223,78,826,1200,300,420,,After Dark V3555,930,https://www.intago.com.pl/adm/?a=produkty.produktWarianty&produkt=9291
